Klagenfurt Airport,클라겐푸르트 공항,KLU,LOWK,유럽,Europe/Vienna,Austria,오스트리아,Klagenfurt,46.642502,14.3377
Hammerfest Airport,함메르페스트 공항,HFT,ENHF,유럽,Europe/Oslo,Norway,노르웨이,Hammerfest,70.67970276,23.66860008
Valan Airport,발란 공항,HVG,ENHV,유럽,Europe/Oslo,Norway,노르웨이,Honningsvag,71.00969696,25.98360062
Mehamn Airport,메함 공항,MEH,ENMH,유럽,Europe/Oslo,Norway,노르웨이,Mehamn,71.02970123,27.82670021
Vadso Airport,바드쇠 공항,VDS,ENVD,유럽,Europe/Oslo,Norway,노르웨이,Vadso,70.06529999,29.84469986
Imam Khomeini International Airport,아맘 호메이티 국제공항,IKA,OIIE,중동,Asia/Tehran,Iran,이란,Tehran,35.41609955,51.15219879
Mashhad International Airport,마슈하드 국제공항,MHD,OIMM,중동,Asia/Tehran,Iran,이란,Mashhad,36.23519897,59.64099884
Abraham Lincoln Capital Airport,에이브람 링컨 캐피톨 공항,SPI,KSPI,북미,America/Chicago,United States,미국,Springfield IL,39.84410095,-89.67790222
Yampa Valley Airport,얌파 밸리 공항,HDN,KHDN,북미,America/Denver,United States,미국,Hayden CO,40.48120117,-107.2180023
St Marys Airport,세인트 메리즈 공항,ISC,EGHE,유럽,Europe/London,United Kingdom,영국,Isles of Scilly,49.91329956,-6.291669846
Springfield-Branson National Airport,스프링필드 브랜슨 공항,SGF,KSGF,북미,America/Chicago,United States,미국,Springfield MO,37.24570084,-93.38860321
Berlevag Airport,벨레보그 공항,BVG,ENBV,유럽,Europe/Oslo,Norway,노르웨이,Berlevag,70.871399,29.034201
Norilsk Airport,노릴 공항,NSK,UOOO,유럽,Asia/Krasnoyarsk,Russia,러시아,Noril sk,69.31109619,87.3321991
Vityazevo Airport,비타야제프 공항,AAQ,URKA,유럽,Europe/Moscow,Russia,러시아,Anapa,45.0021019,37.34730148
Lehigh Valley International Airport,리하이 밸리 국제공항,ABE,KABE,북미,America/New_York,United States,미국,Allentown PA,40.65209961,-75.44080353
Northwest Arkansas Regional Airport,노스웨스트 아르캔자스 공항,XNA,KXNA,북미,America/Chicago,United States,미국,Fayetteville AR,36.281898,-94.306801
South Bend Regional Airport,사우스벤드 공항,SBN,KSBN,북미,America/New_York,United States,미국,South Bend IN,41.70869827,-86.31729889
Talagi Airport,탈라기 공항,ARH,ULAA,유럽,Europe/Moscow,Russia,러시아,Arkhangelsk,64.60030365,40.71670151
Tsentralny Airport,체츨라니 공항,RTW,UWSS,유럽,Europe/Moscow,Russia,러시아,Saratov,51.56499863,46.04669952
Novy Urengoy Airport,Novy Urengoy 공항,NUX,USMU,유럽,Asia/Yekaterinburg,Russia,러시아,Novyj Urengoj,66.06939697,76.52030182
Noyabrsk Airport,노야브스크 공항,NOJ,USRO,유럽,Asia/Yekaterinburg,Russia,러시아,Noyabrsk,63.18330002,75.26999664
Kogalym Airport,코갤름 공항,KGP,USRK,유럽,Asia/Yekaterinburg,Russia,러시아,Kogalym,62.19039917,74.53379822
Krasnoyarsk Yemelyanovo Airport,크로스노야르스크 공항,KJA,UNKL,유럽,Asia/Krasnoyarsk,Russia,러시아,Krasnojarsk,56.172901,92.493301
Yuzhny Airport,유즈니 공항,IWA,UUBI,유럽,Europe/Moscow,Russia,러시아,Ivanovo,56.93939972,40.94079971
Changchun Dafangshen International Airport,창춘 다팡쉔 국제공항,CGQ,ZYCC,아시아,Asia/Shanghai,China,중국,Changchun,43.99620056,125.6849976
Niigata Airport,니가타 /키가타 공항,KIJ,RJSN,아시아,Asia/Tokyo,Japan,일본,Niigata,37.95589828,139.1210022
Dubuque Regional Airport,더뷰크 지역공항,DBQ,KDBQ,북미,America/Chicago,United States,미국,Dubuque IA,42.40200043,-90.70950317
Grimsey Airport,그림지 공항,GRY,BIGR,유럽,Atlantic/Reykjavik,Iceland,아이슬란드,Grimsey,66.5458,-18.0173
Batna Airport,바트나 공항,BLJ,DABT,아프리카,Africa/Algiers,Algeria,알제리,Batna,35.7521019,6.308589935
Leger Airport,레저 공항,CBH,DAOR,아프리카,Africa/Algiers,Algeria,알제리,Bechar,31.64570045,-2.269860029
Bordj Mokhtar Airport,보 목타르 공항,BMW,DATM,아프리카,Africa/Algiers,Algeria,알제리,Bordj Baji Mokhtar,21.375,0.9238889813
Machrihanish Airport,머크리하나쉬 공항,CAL,EGEC,유럽,Europe/London,United Kingdom,영국,Campbeltown,55.43719864,-5.686389923
Lerwick/Tingwall Airport,러윅 팅월 공항,LWK,EGET,유럽,Europe/London,United Kingdom,영국,Lerwick,60.19219971,-1.243610024
Lands End Airport,랜즈 엔드 공항,LEQ,EGHC,유럽,Europe/London,United Kingdom,영국,Lands End,50.102798,-5.67056
North Bay Airport,노스 베이 공항,BRR,EGPR,유럽,Europe/London,United Kingdom,영국,Barra,57.0228,-7.44306
Leknes Airport,레크네스 공항,LKN,ENLK,유럽,Europe/Oslo,Norway,노르웨이,Leknes,68.15249634,13.6093998
Namsos Airport,남소스 공항,OSY,ENNM,유럽,Europe/Oslo,Norway,노르웨이,Namsos,64.47219849,11.57859993
Stord Airport,스토르드 공항,RET,ENRS,유럽,Europe/Oslo,Norway,노르웨이,Rost,67.52780151,12.10330009
Sandane Airport,산다네 공항,SDN,ENSD,유럽,Europe/Oslo,Norway,노르웨이,Sandane,61.83000183,6.105830193
Haukasen Airport,하우카젠 공항,SOG,ENSG,유럽,Europe/Oslo,Norway,노르웨이,Sogndal,61.156101,7.13778
Helle Airport,헬레 공항,SVJ,ENSH,유럽,Europe/Oslo,Norway,노르웨이,Svolvaer,68.24330139,14.66919994
Sorkjosen Airport,쇠르쿄젠 공항,SOJ,ENSR,유럽,Europe/Oslo,Norway,노르웨이,Sorkjosen,69.78679657,20.95940018
Vaeroy Heliport,브로이 헬리포트,VRY,ENVR,유럽,Europe/Oslo,Norway,노르웨이,Vaeroy,67.654555,12.727257
Bydgoszcz Ignacy Jan Paderewski Airport,비드고슈치 이그냐시 잔 파데레프스키 공항,BZG,EPBY,유럽,Europe/Warsaw,Poland,폴란드,Bydgoszcz,53.09680176,17.97769928
Wadyslaw Reymont Airport,웨디슬라프 레이몬트 공항,LCJ,EPLL,유럽,Europe/Warsaw,Poland,폴란드,Lodz,51.72190094,19.3980999
Froso Airport,프로소 공항,OSD,ESNZ,유럽,Europe/Stockholm,Sweden,스웨덴,Ostersund,63.19440079,14.50030041
Hagfors Airport,하그포스 공항,HFS,ESOH,유럽,Europe/Stockholm,Sweden,스웨덴,Hagfors,60.02009964,13.57890034
Karlstad Airport,칼스타드 공항,KSD,ESOK,유럽,Europe/Stockholm,Sweden,스웨덴,Karlstad,59.44469833,13.33740044
Torsby Airport,Torsby 공항,TYF,ESST,유럽,Europe/Stockholm,Sweden,스웨덴,Torsby,60.1576004,12.99129963
Angelholm Helsingborg Airport,앙헬름 헬싱보리 공항,AGH,ESTA,유럽,Europe/Stockholm,Sweden,스웨덴,Angelholm,56.29610062,12.84710026
Hemavan Airport,히마밴 공항,HMV,ESUT,유럽,Europe/Stockholm,Sweden,스웨덴,Hemavan,65.80609894,15.08279991
Kruger Mpumalanga International Airport,쿠루거 음푸마랑가 국제공항,MQP,FAKN,아프리카,Africa/Johannesburg,South Africa,남아프리카,Nelspruit,-25.38319969,31.10560036
Ghanzi Airport,간지 공항,GNZ,FBGZ,아프리카,Africa/Gaborone,Botswana,보츠와나,Ghanzi,-21.69249916,21.65810013
Catumbela Airport,카툼벨라 공항,CBT,FNCT,아프리카,Africa/Luanda,Angola,앙골라,Catumbela,-12.4792,13.4869
Ondjiva Pereira Airport,온지바 페레이라 공항,VPE,FNGI,아프리카,Africa/Luanda,Angola,앙골라,Ondjiva,-17.0435009,15.68379974
Chimoio Airport,치모이오 공항,VPY,FQCH,아프리카,Africa/Maputo,Mozambique,모잠비크,Chimoio,-19.15130043,33.42900085
Luderitz Airport,루데리츠 공항,LUD,FYLZ,아프리카,Africa/Windhoek,Namibia,나미비아,Luderitz,-26.68740082,15.24289989
Ondangwa Airport,온당바 공항,OND,FYOA,아프리카,Africa/Windhoek,Namibia,나미비아,Ondangwa,-17.878201,15.9526
Eros Airport,에로스 공항,ERS,FYWE,아프리카,Africa/Windhoek,Namibia,나미비아,Windhoek,-22.61219978,17.08040047
La Gomera Airport,라 고메라 공항,GMZ,GCGM,유럽,Atlantic/Canary,Spain,스페인,La Gomera,28.02960014,-17.21459961
Osvaldo Vieira Airport,오스왈도 비에이라 공항,OXB,GGOV,아프리카,Africa/Bissau,Guinea Bissau,기니비사우,Bissau,11.89480019,-15.65369987
Dakhla Airport,다클라 공항,VIL,GMMH,아프리카,Africa/El_Aaiun,Morocco,모로코,Dakhla,23.7183,-15.932
Mogador Airport,모가도 공항,ESU,GMMI,아프리카,Africa/Casablanca,Morocco,모로코,Essaouira,31.39749908,-9.681670189
Hassan Airport,하산 공항,EUN,GMML,아프리카,Africa/El_Aaiun,Morocco,모로코,Laayoune,27.151699,-13.2192
Nador International Airport,나도르 국제공항,NDR,GMMW,아프리카,Africa/Casablanca,Morocco,모로코,Nador,34.98880005,-3.028209925
Asyuy Airport,앗슈이 공항,ATZ,HEAT,아프리카,Africa/Cairo,Egypt,이집트,Assiut,27.04649925,31.01199913
Bukoba Airport,부코바 공항,BKZ,HTBU,아프리카,Africa/Dar_es_Salaam,Tanzania,탄자니아,Bukoba,-1.332,31.8212
Kigoma Airport,키고마 공항,TKQ,HTKA,아프리카,Africa/Dar_es_Salaam,Tanzania,탄자니아,Kigoma,-4.8862,29.6709
Diu Airport,디우 공항,DIU,VA1P,아시아,Asia/Calcutta,India,인도,Diu,20.71310043,70.9210968
Southwest Georgia Regional Airport,사우스웨스트 조지아 공항,ABY,KABY,북미,America/New_York,United States,미국,Albany GA,31.53549957,-84.19450378
Waterloo Regional Airport,워털루 공항,ALO,KALO,북미,America/Chicago,United States,미국,Waterloo IA,42.55709839,-92.40029907
Walla Walla Regional Airport,왈라왈라 지역 공항,ALW,KALW,북미,America/Los_Angeles,United States,미국,Walla Walla,46.09489822,-118.288002
Brunswick Golden Isles Airport,브런즈윅 골든 아일스 공항,BQK,KBQK,북미,America/New_York,United States,미국,Brunswick GA,31.25880051,-81.46649933
Dodge City Regional Airport,닷지 시티 지역공항,DDC,KDDC,북미,America/Chicago,United States,미국,Dodge City KS,37.76340103,-99.96559906
North Platte Regional Airport,노스플랫 지역공항,LBF,KLBF,북미,America/Chicago,United States,미국,North Platte NE,41.12620163,-100.6839981
Pocatello Regional Airport,포카텔로 지역공항,PIH,KPIH,북미,America/Denver,United States,미국,Pocatello ID,42.90980148,-112.5960007
San Luis County Regional Airport,산 루이스 오비스포 카운티 지역공항,SBP,KSBP,북미,America/Los_Angeles,United States,미국,San Luis Obispo CA,35.23680115,-120.6419983
Santa Maria Public Airport,산타마리아 퍼블릭 공항,SMX,KSMX,북미,America/Los_Angeles,United States,미국,Santa Maria CA,34.89889908,-120.4570007
Quincy Regional Airport,퀸시 지역 공항,UIN,KUIN,북미,America/Chicago,United States,미국,Quincy IL,39.94269943,-91.19460297
Agoncillo Airport,아곤칠로 공항,RJL,LERJ,유럽,Europe/Madrid,Spain,스페인,Logrono,42.46095349,-2.322235107
Ile dYeu Airport,일레드유 공항,IDY,LFEY,유럽,Europe/Paris,France,프랑스,Ile dYeu,46.71860123,-2.391109943
Marce Airport,마르세 공항,ANE,LFJR,유럽,Europe/Paris,France,프랑스,Marce,47.560299,-0.312222
La Mole Airport,라몰 공항,LTT,LFTZ,유럽,Europe/Paris,France,프랑스,Saint-Tropez,43.205399,6.482
Dimitrios Vikelas Airport,드미트리오스 비켈라스 공항,JSY,LGSO,유럽,Europe/Athens,Greece,그리스,Syros Island,37.42279816,24.95089912
Corrado Gex Airport,코래도 젝스 공항,AOT,LIMW,유럽,Europe/Rome,Italy,이탈리아,Aosta,45.738499,7.36872
Salerno Airport,살레르노 공항,QSR,LIRI,유럽,Europe/Rome,Italy,이탈리아,Salerno,40.620399,14.9113
Corvo Airport,코보 공항,CVU,LPCR,유럽,Atlantic/Azores,Portugal,포르투갈,Vila do Corvo,39.671501,-31.1136
Banja Luka International Airport,바냐루카 국제공항,BNX,LQBK,유럽,Europe/Sarajevo,Bosnia and Herzegovina,보스니아 헤르체고비나,Banja Luka,44.94139862,17.29750061
Usak Airport,우삭 공항,USQ,LTBO,유럽,Europe/Istanbul,Turkey,터키,Usak,38.68149948,29.47170067
Kars Airport,카르스 공항,KSY,LTCF,유럽,Europe/Istanbul,Turkey,터키,Kars,40.56219864,43.11500168
Kahramanmaras Airport,카라만마라슈 공항,KCM,LTCN,유럽,Europe/Istanbul,Turkey,터키,Kahramanmaras,37.53882599,36.95352173
Agri Airport,아리 공항,AJI,LTCO,유럽,Europe/Istanbul,Turkey,터키,Agri,39.65454102,43.02597809
Adiyaman Airport,아디야만 공항,ADF,LTCP,유럽,Europe/Istanbul,Turkey,터키,Adiyaman,37.73139954,38.46889877
Suleyman Demirel Airport,술래이만 더미럴 공항,ISE,LTFC,유럽,Europe/Istanbul,Turkey,터키,Suleyman Demirel-Isp,37.85540009,30.36840057
Edremit Korfez Airport,에드레밋 코르페즈 공항,EDO,LTFD,유럽,Europe/Istanbul,Turkey,터키,Balikesir,39.55459976,27.01379967
Carsamba Airport,챨삼바 공항,SZF,LTFH,유럽,Europe/Istanbul,Turkey,터키,Samsun,41.254501,36.567101
Zilina Airport,질리나 공항,ILZ,LZZI,유럽,Europe/Bratislava,Slovakia,슬로바키아,Zilina,49.23149872,18.6135006
Samana El Catey International Airport,사마냐 엘카티 국제공항,AZS,MDCY,중남미,America/Santo_Domingo,Dominican Republic,도미니카공화국,Samana,19.2670002,-69.74199677
La Isabela International Airport,라이사벨라 국제공항,JBQ,MDJB,중남미,America/Santo_Domingo,Dominican Republic,도미니카공화국,Santo Domingo,18.57250023,-69.98560333
Pointe Vele Airport,포인트 벨레 공항,FUT,NLWF,아시아,Pacific/Wallis,Wallis and Futuna,왈리스푸투나,LEAVA,-14.31140041,-178.0659943
Maota Savail Island Airport,마오타사바일아일랜드 공항,MXS,NSMA,대양주,Pacific/Apia,Samoa,사모아,Maota Savaii,-13.74230003,-172.2579956
Apataki Airport,아파타키 공항,APK,NTGD,대양주,Pacific/Tahiti,French Plynesia,프랑스령폴리네시아,Apataki,-15.5736,-146.414993
Ahe Airport,아헤 공항,AHE,NTHE,대양주,Pacific/Tahiti,French Plynesia,프랑스령폴리네시아,Ahe,-14.42809963,-146.2570038
Atuona Airport,아투오나 공항,AUQ,NTMN,대양주,Pacific/Marquesas,French Plynesia,프랑스령폴리네시아,Atuona,-9.768790245,-139.0110016
Ua Pou Airport,우아 파우 공항,UAP,NTMP,대양주,Pacific/Marquesas,French Plynesia,프랑스령폴리네시아,Ua Pou,-9.35167,-140.078003
Ua-Huka Airport,우아 후카 공항,UAH,NTMU,대양주,Pacific/Marquesas,French Plynesia,프랑스령폴리네시아,Ua Huka,-8.93611,-139.552002
Moue Airport,모우에 공항,ILP,NWWE,대양주,Pacific/Noumea,New Caledonia,뉴칼레도니아,He des Pins,-22.58889961,167.4559937
al-Jouf Domestic Airport,알 주프 국내공항,AJF,OESK,중동,Asia/Riyadh,Saudi Arabia,사우디아라비아,Al-Jouf,29.78510094,40.09999847
Wadi al-Dawasir Domestic Airport,와디 알 다와지르 국내공항,WAE,OEWD,중동,Asia/Riyadh,Saudi Arabia,사우디아라비아,Wadi Al-Dawasir,20.50429916,45.19960022
Khoram Abad Airport,코람아밧 공항,KHD,OICK,중동,Asia/Tehran,Iran,이란,Khoram Abad,33.4353981,48.28290176
Bam Airport,밤 공항,BXR,OIKM,중동,Asia/Tehran,Iran,이란,Bam,29.08419991,58.45000076
Rafsanjan Airport,라프샌전 공항,RJN,OIKR,중동,Asia/Tehran,Iran,이란,Rafsanjan,30.29770088,56.05110168
Bojnord Airport,버지노르드 공항,BJB,OIMN,중동,Asia/Tehran,Iran,이란,Bojnoord,37.49300003,57.30820084
Sabzevar Airport,Sabzevar 공항,AFZ,OIMS,중동,Asia/Tehran,Iran,이란,Sabzevar,36.16809845,57.59519958
Noshahr Airport,Noshahr 공항,NSH,OINN,중동,Asia/Tehran,Iran,이란,Noshahr,36.66329956,51.46469879
Dashte Naz Airport,다쉿 나즈 공항,SRY,OINZ,중동,Asia/Tehran,Iran,이란,Dasht Naz,36.63579941,53.1935997
Larestan International Airport,라르스탄 국제공항,LRR,OISL,중동,Asia/Tehran,Iran,이란,Larestan,27.67469978,54.38330078
Ardabil Airport,아드블 공항,ADU,OITL,중동,Asia/Tehran,Iran,이란,Ardabil,38.32569885,48.42440033
Urmia Airport,우르 미아 공항,OMH,OITR,중동,Asia/Tehran,Iran,이란,Uromia,37.66809845,45.06869888
Al Ain International Airport,알아인 국제공항,AAN,OMAL,중동,Asia/Dubai,United Arab Emirates,UAE,Al Ain,24.26169968,55.60919952
Bahawalpur Airport,바하왈퍼 공항,BHV,OPBW,아시아,Asia/Karachi,Pakistan,파키스탄,Bahawalpur,29.34810066,71.71800232
Chitral Airport,치트랄 공항,CJL,OPCH,아시아,Asia/Karachi,Pakistan,파키스탄,Chitral,35.88660049,71.80059814
Dalbandin Airport,달반딘 공항,DBA,OPDB,아시아,Asia/Karachi,Pakistan,파키스탄,Dalbandin,28.87829971,64.39980316
Dera Ghazi Khan Airport,드라 카지칸 공항,DEA,OPDG,아시아,Asia/Karachi,Pakistan,파키스탄,D.G. Khan,29.96100044,70.48590088
Dera Ismail Khan Airport,데라이스마일칸 공항,DSK,OPDI,아시아,Asia/Karachi,Pakistan,파키스탄,D.I. Khan,31.90940094,70.89659882
Hyderabad Airport,하이데라바드 공항,HDD,OPKD,아시아,Asia/Karachi,Pakistan,파키스탄,Hyderabad,25.3181,68.366096
Skardu Airport,스카르두 공항,KDU,OPSD,아시아,Asia/Karachi,Pakistan,파키스탄,Skardu,35.33549881,75.53600311
Sehwan Sharif Airport,스환 쉐리프 공항,SYW,OPSN,아시아,Asia/Karachi,Pakistan,파키스탄,Sehwan Sharif,26.47310066,67.71720123
Turbat International Airport,터밧 국제공항,TUK,OPTU,아시아,Asia/Karachi,Pakistan,파키스탄,Turbat,25.9864006,63.03020096
Nangan Airport,낭안 공항,LZN,RCFG,아시아,Asia/Taipei,Chinese Taipei,대만,Nangan,26.1598,119.958
Beigan Airport,베이간 공항,MFK,RCMT,아시아,Asia/Taipei,Chinese Taipei,대만,Beigan,26.224199,120.002998
Kushiro Airport,쿠시로 공항,KUH,RJCK,아시아,Asia/Tokyo,Japan,일본,Kushiro,43.04100037,144.1929932
Okadama Airport,오카다마 공항,OKD,RJCO,아시아,Asia/Tokyo,Japan,일본,Sapporo,43.117447,141.38134
Saga Airport,사가 공항,HSG,RJFS,아시아,Asia/Tokyo,Japan,일본,Saga,33.14970016,130.302002
Komaki Airport,코마키 공항,NKM,RJNA,아시아,Asia/Tokyo,Japan,일본,Nagoya,35.25500107,136.923996
Iwami Airport,이와미 공항,IWJ,RJOW,아시아,Asia/Tokyo,Japan,일본,Hagi,34.67639923,131.7899933
Fukushima Airport,후쿠시마 공항,FKS,RJSF,아시아,Asia/Tokyo,Japan,일본,Sukagawa,37.22740173,140.4309998
Odate-Noshiro Airport,오다테 노시로 공항,ONJ,RJSR,아시아,Asia/Tokyo,Japan,일본,Kitaakita,40.19189835,140.3710022
Shonai Airport,쇼나이 공항,SYO,RJSY,아시아,Asia/Tokyo,Japan,일본,Shonai,38.81219864,139.7870026
Miyakejima Airport,미아케지마 공항,MYE,RJTQ,아시아,Asia/Tokyo,Japan,일본,Miyakejima,34.07360077,139.5599976
Gunsan Airport,군산 공항,KUV,RKJK,아시아,Asia/Seoul,Republic of Korea,대한민국,Gunsan,35.90380096,126.6159973
Wonju Airport,원주 공항,WJU,RKNW,아시아,Asia/Seoul,Republic of Korea,대한민국,Wonju,37.441201,127.963858
Yangyang International Airport,양양 국제공항,YNY,RKNY,아시아,Asia/Seoul,Republic of Korea,대한민국,Yangyang,38.061298,128.669006
Sacheon Airport,사천 공항,HIN,RKPS,아시아,Asia/Seoul,Republic of Korea,대한민국,Sacheon,35.088591,128.071747
Cheongju International Airport,청주 국제공항,CJJ,RKTU,아시아,Asia/Seoul,Republic of Korea,대한민국,Cheongju,36.717008,127.498741
Subic Bay International Airport,수빅만 국제공항,SFS,RPLB,아시아,Asia/Manila,Philippines,필리핀,Olongapo City,14.79440022,120.2710037
Cuyo Airport,쿠요 공항,CYU,RPLO,아시아,Asia/Manila,Philippines,필리핀,Cuyo Airport,10.85809994,121.0690002
Mambajao Airport,맘바자오 공항,CGM,RPMH,아시아,Asia/Manila,Philippines,필리핀,Mambajao,9.253520012,124.7070007
Jolo Airport,조로 공항,JOL,RPMJ,아시아,Asia/Manila,Philippines,필리핀,Jolo,6.05366993,121.0110016
Sanga-Sanga Airport,상가-상가 공항,TWT,RPMN,아시아,Asia/Manila,Philippines,필리핀,Bongao,5.046991,119.742996
Surigao Airport,수리가오 공항,SUG,RPMS,아시아,Asia/Manila,Philippines,필리핀,Surigao,9.755838326,125.4809475
Tandag Airport,탄다그 공항,TDG,RPWW,아시아,Asia/Manila,Philippines,필리핀,Tandag,9.072110176,126.1709976
Naga Airport,나가 공항,WNP,RPUN,아시아,Asia/Manila,Philippines,필리핀,Naga,13.5848999,123.2699966
Basco Airport,바스코 공항,BSO,RPUO,아시아,\N,Philippines,필리핀,Basco,20.4513,121.980003
Tuguegarao Airport,터그라우 공항,TUG,RPUT,아시아,Asia/Manila,Philippines,필리핀,Tuguegarao,17.64336768,121.7331505
Virac Airport,바이락 공항,VRC,RPUV,아시아,Asia/Manila,Philippines,필리핀,Virac,13.5763998,124.2060013
Calbayog Airport,칼바욕 공항,CYP,RPVC,아시아,Asia/Manila,Philippines,필리핀,Calbayog,12.07269955,124.5449982
Catarman National Airport,카타르만 내셔널 공항,CRM,RPVF,아시아,Asia/Manila,Philippines,필리핀,Catarman,12.5024004,124.6360016
Masbate Airport,마스바트 공항,MBT,RPVJ,아시아,Asia/Manila,Philippines,필리핀,Masbate,12.369682,123.630095
Roxas City Airport,록사 시티 공항,RXS,RPVR,아시아,Asia/Manila,Philippines,필리핀,Roxas,11.59770012,122.7519989
Juazeiro Do Norte Regional do Cariri Airport,주아제이로 도 노르 공항,JDO,SBJU,중남미,America/Fortaleza,Brazil,브라질,Juazeiro Do Norte,-7.218959808,-39.27009964
Macae Airport,마카에 공항,MEA,SBME,중남미,America/Sao_Paulo,Brazil,브라질,Macae,-22.34300041,-41.76599884
Dr Gastao Vidigal Airport,닥터 구아스토 바이디잘 공항,MII,SBML,중남미,America/Sao_Paulo,Brazil,브라질,Marilia,-22.19689941,-49.92639923
Bertram Luiz Leupolz-Sorocaba Airport,버트램 루이즈루폴스-소로카바 공항,SOD,SDCO,중남미,America/Sao_Paulo,Brazil,브라질,Sorocaba,-23.478001,-47.490002
Caucay Airport,코카야 공항,LQM,SKLG,중남미,America/Bogota,Colombia,콜롬비아,Puerto Leguizamo,-0.182278,-74.7708
La Pedrera Airport,라페드레라 공항,LPD,SKLP,중남미,America/Bogota,Colombia,콜롬비아,La Pedrera,-1.32861,-69.5797
Nuqui Airport,누키 공항,NQU,SKNQ,중남미,America/Bogota,Colombia,콜롬비아,Nuqui,5.6964,-77.2806
Obando Airport,오밴도 공항,PDA,SKPD,중남미,America/Bogota,Colombia,콜롬비아,Puerto Inirida,3.85353,-67.9062
El Yopal Airport,엘 여팔 공항,EYP,SKYP,중남미,America/Bogota,Colombia,콜롬비아,Yopal,5.31911,-72.384
Major General FAP Armando Revoredo Iglesias Airport,메이저 제네랄 FAP 아르만도 로베레도 이글레시아스 공항,CJA,SPJR,중남미,America/Lima,Peru,페루,Cajamarca,-7.139180183,-78.48940277
Alferez FAP David Figueroa Fernandini Airport,다비드 피게로아 페르난디니 공항,HUU,SPNC,중남미,America/Lima,Peru,페루,Huanuco,-9.878809929,-76.20480347
Maria Reiche Neuman Airport,마리아 라이슈 노이만 공항,NZC,SPZA,중남미,America/Lima,Peru,페루,Nazca,-14.85400009,-74.96150208
La Desirade Airport,그란데 안세 공항,DSD,TFFA,중남미,America/Guadeloupe,Guadeloupe,과들루프,Grande Anse,16.296902,-61.0844
Baillif Airport,베일리프 공항,BBR,TFFB,중남미,America/Guadeloupe,Guadeloupe,과들루프,Basse Terre,16.01329994,-61.74219894
Les Bases Airport,레 바제 공항,GBJ,TFFM,중남미,America/Guadeloupe,Guadeloupe,과들루프,Marie-Galante,15.86870003,-61.27000046
Ganja International Airport,지안쟈 국제공항,KVD,UBBG,아시아,Asia/Baku,Azerbaijan,아제르바이잔,Ganja,40.73770142,46.31760025
Nakhichevan Airport,나히체반 공항,NAJ,UBBN,아시아,Asia/Baku,Azerbaijan,아제르바이잔,Nakhchivan,39.18880081,45.45840073
Polyarny Airport,폴리안니 공항,PYJ,UERP,유럽,Asia/Yakutsk,Russia,러시아,Yakutia,66.40039825,112.0299988
Tiksi Airport,틱시 공항,IKS,UEST,유럽,Asia/Yakutsk,Russia,러시아,Tiksi,71.6977005,128.9029999
Komsomolsk-on-Amur Airport,콤소몰스크-어-아무르 공항,KXK,UHKK,유럽,Asia/Vladivostok,Russia,러시아,Komsomolsk Na Amure,50.4090004,136.9340057
Ugolny Airport,우골리 공항,DYR,UHMA,유럽,Asia/Anadyr,Russia,러시아,Anadyr,64.734902,177.740997
Okhotsk Airport,오호츠크 공항,OHO,UHOO,유럽,Asia/Vladivostok,Russia,러시아,Okhotsk,59.4100647,143.0565033
Mokraya Airport,모크라야 공항,OZH,UKDE,유럽,Europe/Kiev,Ukraine,우크라이나,Zaporozhye,47.86700058,35.31570053
Lozuvatka Airport,루주바크타 공항,KWG,UKDR,유럽,Europe/Kiev,Ukraine,우크라이나,Krivoy Rog,48.04330063,33.20999908
Kharkiv Osnova International Airport,카르키브 오스노바 국제공항,HRK,UKHH,유럽,Europe/Kiev,Ukraine,우크라이나,Kharkiv,49.92480087,36.29000092
Ivano-Frankivsk Airport,이바노-프랭코브스크 공항,IFO,UKLI,유럽,Europe/Kiev,Ukraine,우크라이나,Ivano-Frankovsk,48.88420105,24.68610001
Chernivtsi Airport,체르노브시 공항,CWC,UKLN,유럽,Europe/Kiev,Ukraine,우크라이나,Chernovtsy,48.25930023,25.98080063
Rivne Airport,로브노 공항,RWN,UKLR,유럽,Europe/Kiev,Ukraine,우크라이나,Rivne,50.60710144,26.14159966
Uzhhorod Airport,우쵸러드 공항,UDJ,UKLU,유럽,Europe/Kiev,Ukraine,우크라이나,Uzhgorod,48.63430023,22.26339912
Kyzyl Airport,키질 공항,KYZ,UNKY,유럽,Asia/Krasnoyarsk,Russia,러시아,Kyzyl,51.66939926,94.40059662
Novokuznetsk Spichenkovo Airport,노보쿠즈네츠크 공항,NOZ,UNWW,유럽,Asia/Krasnoyarsk,Russia,러시아,Novokuznetsk,53.811401,86.877197
Khatanga Airport,카탕가 공항,HTG,UOHH,유럽,Asia/Krasnoyarsk,Russia,러시아,Khatanga,71.97810364,102.4909973
Beslan Airport,베슬란 공항,OGZ,URMO,유럽,Europe/Moscow,Russia,러시아,Vladikavkaz,43.20510101,44.60660172
Tri-Cities Airport,트라이시티즈 공항,PSC,KPSC,북미,America/Los_Angeles,United States,미국,Pasco WA,46.26470184,-119.1190033
Khanty-Mansiysk Airport,한티 - 만시스크 공항,HMA,USHH,유럽,Asia/Yekaterinburg,Russia,러시아,Khanty-Mansiysk,61.0284996,69.08609772
Izhevsk Airport,이제프스크 공항,IJK,USII,유럽,Europe/Samara,Russia,러시아,Izhevsk,56.8280983,53.45750046
Kirov Airport,키로프 공항,KVX,USKK,유럽,Europe/Moscow,Russia,러시아,Kirov,58.50329971,49.34830093
